index,meta_score,pu_label,is_calib,pval_unweighted,pval_weighted,weight
241,0.6701310909945134,1,0,0.00036656891495601173,0.0003917290541194326,0.8538138144683158
242,0.6077983531997346,1,0,0.00036656891495601173,0.001011289564132762,2.2055767733544966
243,0.8092361487668922,1,0,0.00036656891495601173,0.0009231302192768294,2.013127576214879
244,0.7258934238235788,1,0,0.00036656891495601173,0.0013276521776513818,2.8964665777675185
245,0.6336835697215533,1,0,0.00036656891495601173,0.0038974542698993423,8.524800267523991
253,0.7639583721050964,-1,0,0.00036656891495601173,0.005481264328834603,12.008119775264001
254,0.7840727843453614,-1,0,0.00036656891495601173,0.005099801549128377,11.168143699268958
255,0.8194698459503328,-2,0,0.00036656891495601173,0.0008072219864875636,1.7601550674164161
256,0.7500718929201657,-1,0,0.00036656891495601173,0.008722561398720503,19.171497959376925
257,0.6838962154054734,-1,0,0.00036656891495601173,0.006118809838932556,13.413426049733681
258,0.7328033724548151,-1,0,0.00036656891495601173,0.0022437759163885878,4.899618557393496
259,0.7057773076743663,-1,0,0.00036656891495601173,0.0008419857710791871,1.836021702454864
260,0.7541302431959236,1,0,0.00036656891495601173,0.008268989669510984,18.16627107144705
261,0.7193028117844301,1,0,0.00036656891495601173,0.003299813318586575,7.213267960501924
262,0.7759698374991031,1,0,0.00036656891495601173,0.0003418837045898602,0.7451335859990671
263,0.7186443112201057,1,0,0.00036656891495601173,0.0004161022024545743,0.906959715385097
264,0.7413315009066583,1,0,0.00036656891495601173,0.00017603056947398675,0.3835939810717282
265,0.7805140046734798,1,0,0.00036656891495601173,0.006302349721071828,13.818327142184426
266,0.6959284539836399,1,0,0.00036656891495601173,0.002628436554979748,5.741795903858104
267,0.6476334794939556,1,0,0.00036656891495601173,0.004521597816348884,9.896173999681642
268,0.7614293882036576,1,0,0.00036656891495601173,0.001302529167456461,2.841585588155643
269,0.8148858304301512,1,0,0.00036656891495601173,0.0040490925414969825,8.857823152078488
270,0.7422486306927809,1,0,0.00036656891495601173,0.00836797103510816,18.385559763139955
271,0.6083669509149934,1,0,0.00036656891495601173,0.00038934388493681903,0.8486130677265368
272,0.7543510869303021,1,0,0.00036656891495601173,0.004093080049626294,8.95444601751357
273,0.8006976517489286,1,0,0.00036656891495601173,0.00246969198108097,5.394161266111528
275,0.7878631337229249,-1,0,0.00036656891495601173,0.007761312663554533,17.042223534557326
276,0.7578791506887337,-1,0,0.00036656891495601173,0.0013766464662423854,3.003502103675612
277,0.8297399104461058,-1,0,0.00036656891495601173,0.0008397875740401364,1.831224317763151
278,0.7519202409821081,-1,0,0.00036656891495601173,0.0005731275288818051,1.2494172021704024
279,0.7409923437861126,-1,0,0.00036656891495601173,0.007667377933587606,16.83436876202241
280,0.7409600403845057,-1,0,0.00036656891495601173,0.006418180159400935,14.073933725327109
281,0.8094477176333803,-1,0,0.00036656891495601173,0.004780877572083197,10.466371473690113
282,0.7443524205883422,-1,0,0.00036656891495601173,0.0024001308729012976,5.241864303053442
283,0.7020750791212782,-1,0,0.00036656891495601173,0.0020644382266690356,4.5071979006274585
284,0.784672963400913,-1,0,0.00036656891495601173,0.0007752310052294511,1.69034431506553
285,0.7341263116842374,1,0,0.00036656891495601173,0.0004283979399121252,0.9337716810715437
286,0.7899190150951984,1,0,0.00036656891495601173,0.0041753815020693155,9.135252136998533
287,0.5770682336836608,1,0,0.00036656891495601173,0.0007738379485786273,1.687304486966676
288,0.5849765785256251,1,0,0.00036656891495601173,0.0020765176158081947,4.533625180575495
289,0.5709265922528506,1,0,0.00036656891495601173,0.0031709008264254363,6.930573699630985
290,0.7527829477022883,1,0,0.00036656891495601173,0.007116898172105167,15.617081148333114
291,0.5934549663965439,1,0,0.00036656891495601173,0.0005836722577418299,1.272418121166162
292,0.8008010231444334,1,0,0.00036656891495601173,0.001437413504292256,3.1362715958634104
293,0.7968458902802756,1,0,0.00036656891495601173,0.005378074346367795,11.780833205064797
294,0.6326970330559447,1,0,0.00036656891495601173,0.0036949651687418713,8.080258561560878
298,0.7054652265421761,-1,0,0.00036656891495601173,0.0013591553173035612,2.965288804964952
299,0.7756392721971826,-1,0,0.00036656891495601173,0.009096080758096873,20.0
300,0.7271866015369095,-1,0,0.00036656891495601173,0.009096080758096873,20.0
301,0.8448511182150977,-1,0,0.00036656891495601173,0.004181214238917111,9.148067073068438
302,0.7740383064815723,-1,0,0.00036656891495601173,0.009096080758096873,20.0
303,0.7902505876666379,-1,0,0.00036656891495601173,0.003338377202239413,7.297849526728753
304,0.7840965700746974,1,0,0.00036656891495601173,0.0009817869661275919,2.1411697082314327
305,0.7936937821666544,1,0,0.00036656891495601173,0.003819483036652082,8.35360192961178
306,0.7834796752056461,1,0,0.00036656891495601173,0.0022858862767629103,4.991783473247701
307,0.8035909504134175,1,0,0.00036656891495601173,0.00048229946874668404,1.051316615760876
308,0.6235610227524289,1,0,0.00036656891495601173,0.0006815456981371974,1.4859298519491766
309,0.6065330239160354,1,0,0.00036656891495601173,0.004655878396889166,10.19144129544163
310,0.5659430699310409,1,0,0.0010997067448680353,0.003954423133357678,5.888043626511486
311,0.6484969456151893,1,0,0.00036656891495601173,0.0025666650369288156,5.606509345562784
312,0.6223790250649941,1,0,0.00036656891495601173,0.005562386557254214,12.186832960201913
313,0.6228106823782161,1,0,0.00036656891495601173,0.0036668274178019624,8.018499640499863
314,0.5966353758752085,1,0,0.00036656891495601173,0.0022988490103492787,5.020155949463692
315,0.5363053046771906,1,0,0.009897360703812317,0.014210998126666681,0.7416539235347683
316,0.7226086963369156,1,0,0.00036656891495601173,0.0004692154743378219,1.0227827298653789
321,0.725964994734493,-1,0,0.00036656891495601173,0.0074171026468054175,16.28076230677097
322,0.7736729636923215,-1,0,0.00036656891495601173,0.002892886384054117,6.321160200994791
323,0.7399341952173861,-1,0,0.00036656891495601173,0.009096080758096873,20.0
324,0.7867131685521238,-1,0,0.00036656891495601173,0.001017428899990282,2.218980023877873
325,0.725233901328981,-1,0,0.00036656891495601173,0.0008504499312835249,1.8544942348045783
326,0.7776331686991813,-1,0,0.00036656891495601173,0.0007020348568089461,1.5306324175724557
327,0.8403278984973683,1,0,0.00036656891495601173,0.00657174109999999,14.412893257703669
328,0.7272218089334417,1,0,0.00036656891495601173,0.0005109908567364428,1.113890091682708
329,0.7557039597330675,1,0,0.00036656891495601173,0.0013516756295926175,2.948948174921315
330,0.6709572027746599,1,0,0.00036656891495601173,0.0007208126181711712,1.5716027232831193
331,0.7264594570306493,1,0,0.00036656891495601173,0.003091020571846274,6.7554397026385375
332,0.8155847112991557,1,0,0.00036656891495601173,0.005950816053013265,13.042951731669621
333,0.7802535197459921,1,0,0.00036656891495601173,0.009096080758096873,20.0
334,0.7603042508522565,1,0,0.00036656891495601173,0.0013279955951842597,2.897216789406752
335,0.8001841796452578,1,0,0.00036656891495601173,0.0009497034431834313,2.071132548507345
336,0.7846792979640166,1,0,0.00036656891495601173,0.0014890686380084955,3.2491452566336583
337,0.5887898619614528,1,0,0.00036656891495601173,0.002941237914038759,6.427123357346012
338,0.7260688756851698,1,0,0.00036656891495601173,0.0014626674812724966,3.1914535934448813
339,0.8451315383761001,1,0,0.00036656891495601173,0.005448593739173636,11.936154332403056
340,0.6236420603890691,1,0,0.00036656891495601173,0.004540015026913241,9.936666578715418
341,0.5840622693570166,1,0,0.00036656891495601173,0.0008344924261299194,1.8196681785444309
342,0.6008880103961494,1,0,0.00036656891495601173,0.003172671161931925,6.934455401447148
343,0.6349229126741919,1,0,0.00036656891495601173,0.0035955211618649784,7.862006752015724
344,0.7405868282927945,1,0,0.00036656891495601173,0.0033396812206421874,7.3007097244176
345,0.5817905495912368,1,0,0.00036656891495601173,0.0016079926552633869,3.509055194975456
351,0.7271419280580973,-1,0,0.00036656891495601173,0.0012068524989639765,2.6326060453435507
352,0.8304082049549448,-1,0,0.00036656891495601173,0.007483311192628471,16.427187793989866
353,0.7759451352818423,-1,0,0.00036656891495601173,0.001138417670078152,2.4831534173815117
354,0.7841299317446453,-1,0,0.00036656891495601173,0.00421834701898859,9.229653941645639
355,0.7706226713837432,-1,0,0.00036656891495601173,0.009096080758096873,20.0
356,0.7489592383925624,-1,0,0.00036656891495601173,0.008481742587126032,18.637669521194887
357,0.6735347207782472,-1,0,0.00036656891495601173,0.004231817805546216,9.259252995151863
358,0.7437481114367303,-1,0,0.00036656891495601173,0.0009652875578189527,2.1051515401817977
359,0.7454766889907325,-1,0,0.00036656891495601173,0.0015195958927622423,3.315857049985469
360,0.7886314049614882,-1,0,0.00036656891495601173,0.002852906053998281,6.233550425614813
361,0.8024357322627726,1,0,0.00036656891495601173,0.0065874917903425735,14.44766614028201
362,0.6416431596079808,1,0,0.00036656891495601173,0.0050241967707344605,11.001739438458207
363,0.6579260359787593,1,0,0.00036656891495601173,0.0011523932455227207,2.5136725643120434
