smiles,source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,drugban_affinity,moltrans_affinity,tankbind_affinity,unimol_similarity
CC=C(C=C1CC(C)(C)CC1O)C(CC)c1c(C)c(C#N)c(CCC(O)(CC)CC)n1OCCC,G1,reinvent,7.480960249900816,8.858458328247071,5.873073935508729,7.10722255706787,-8.9,-0.6407198905944824,0.581381618976593,-7.393092,-7.718421,-9.24991,0.15
CC=C(CC)C(=O)C1CCC2C(=CC=C3CC(O)CCC3(C)O)CC(O)CC12,G1,reinvent,6.96528309583664,8.92627573013306,5.742721021175386,9.54921436309814,-10.5,0.1292567253112793,0.579106867313385,-8.285578,-7.731809,-9.749084,0.2345679012345679
CC=C(CC)C(=O)n1cc(CCC(CC)(C(C)C)C(CCC)CCCCC(C)(C)O)c(=O)cc1C,G1,reinvent,8.126877129077911,8.811893987655639,5.9090495109558105,8.8409423828125,-9.2,-2.019167423248291,0.5780891180038452,-7.94913,-7.407902,-8.87502,0.1808510638297872
CC=C(CC)CC(=CC#CC1CCC(CC)(CC=C(C)C)CC1O)CC=C1CC(C)CC1=O,G1,reinvent,7.526228070259095,8.484475803375252,5.73795109987259,7.55164623260498,-10.5,-0.4247915744781494,0.5651472806930542,-8.101061,-7.375169,-9.195618,0.1313131313131313
CC=C(CCCCC1CCC(CCCC2CCC3C(O)CC3CCC2C(=O)O)C1)C1CCC1(C)CCC(C)C,G1,reinvent,7.601685822010039,8.086728906631475,5.206678450107575,7.58577537536621,-10.8,-2.098715782165528,0.557065486907959,-7.742783,-7.264854,-8.817869,0.1770833333333333
CC=C(CCOCC)c1ccc(Oc2ccc(C#CC3(CC(C)CCC=C(C)C)CC3)c(C)c2)n1CC,G1,reinvent,7.310008466243746,8.966529083251956,6.527886867523193,6.14089298248291,-9.4,0.7697160243988037,0.5736455321311951,-8.071152,-7.445971,-8.64371,0.1192660550458715
CC=C(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccccc1OCCC#N,G1,reinvent,6.058463454246519,8.565010976791378,5.213553845882416,5.67568206787109,-9.7,-0.107004165649414,0.5881199836730957,-8.009511,-7.483604,-8.708644,0.0729166666666666
CC=C(c1ccc(OCCCOc2ccc(CCCO)cc2)cc1)c1cccc(C(=O)OC)n1,G1,reinvent,6.072054147720337,8.328840017318722,5.229762136936186,6.09248828887939,-10.5,-0.0200541019439697,0.5775576233863831,-8.351137,-7.667501,-9.363074,0.0760869565217391
CC=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC2OCC23C(CCC)CCC3(C)O)CC(O)C1O,G1,reinvent,8.734023630619053,9.038034868240349,6.944082796573638,9.43839168548584,-12.6,-1.7803497314453125,0.5711377859115601,-8.766787,-7.447019,-8.646734,0.3406593406593406
CC=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCO)CC(O)CC1O,G1,reinvent,7.483884096145632,8.565249729156495,5.737441539764405,9.54356384277344,-10.6,-0.336033821105957,0.5962703824043274,-7.964564,-7.998315,-8.962885,0.582089552238806
CC=C1C(=CC=C2CCCC3=C2CCCO3)CC(O)CC1O,G1,reinvent,6.546800851821899,8.277438592910764,5.508666753768921,8.05905532836914,-9.4,0.4715325832366943,0.5922127962112427,-8.106228,-7.408091,-9.144606,0.1794871794871795
CC=C1C(O)=C(CC)C(=O)CC1F,G1,reinvent,5.1489607095718375,7.9740559577941905,4.799596130847933,8.45779705047607,-8.0,1.2430713176727295,0.6026725172996521,-7.423899,-7.264264,-8.938355,0.1095890410958904
CC=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCCCC(C)(C)O)CC1O,G1,reinvent,8.755917966365816,8.335624980926514,6.122034013271332,9.59794044494629,-12.4,-0.4777634143829345,0.5668895840644836,-8.059763,-7.429479,-9.07361,0.6417910447761194
CC=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCC3(C)C(C(C)CCCC(C)(C)O)CCC23)CC1O,G1,reinvent,8.363587021827698,8.511363458633433,5.896278560161592,9.64110946655273,-12.3,-1.5182099342346191,0.5635935068130493,-7.532361,-7.892564,-8.753193,0.6714285714285714
CC=C1C(O)CC(=CC=C2CCNCC2)CCC(O)C1O,G1,reinvent,6.208849906921388,8.228108453750606,4.771488457918167,8.95743274688721,-9.8,0.4335987567901611,0.5789085030555725,-7.66864,-7.340947,-8.844668,0.2112676056338028
CC=C1C(O)CC(O)CCC1OCC(C)(C)O,G1,reinvent,5.852598071098328,7.939749670028699,4.562015295028687,8.4354305267334,-8.3,1.237022876739502,0.5873754620552063,-8.021369,-7.128301,-9.132639,0.2142857142857142
CC=C1C(O)CC2=CC=CCC3(C)C2CCC(C1O)C3CCC,G1,reinvent,6.7851396203041086,8.59526891708375,5.054965734481812,9.10591888427734,-8.4,-0.3874821662902832,0.589596688747406,-8.243419,-7.826795,-9.132073,0.1927710843373494
CC=C1C(O)CC2C(CCCC3CCCCN3C)=CC=C2C1O,G1,reinvent,6.907238721847532,8.633866071701059,5.8354222774505615,9.08508682250977,-10.6,0.2183389663696289,0.5772510766983032,-7.953757,-7.891191,-9.087856,0.1511627906976744
CC=C1C(O)CC2CCCC12,G1,reinvent,5.759044528007509,8.20738458633423,4.610414564609529,5.51161670684814,-7.0,1.2083264589309692,0.5961765050888062,-7.432577,-6.725868,-9.031431,0.1515151515151515
CC=C1C(O)CCC(C)(C)C=C2CCCCC(CCCCSCCC)=CC21,G1,reinvent,7.228638350963592,8.552685117721559,5.521488070487978,6.31229972839356,-8.4,-0.551342248916626,0.5814127326011658,-7.330089,-7.471271,-9.288674,0.1724137931034483
CC=C1C2CCC3=CCCC(CC=C(C)C)(C(=O)NCCCO)CCC(CCC1C1(C)C(CCCOC(C)(C)O)CCC31)C2,G1,reinvent,7.361220121383667,8.96183767318725,5.478708744049071,6.59948825836182,-7.1,-3.0806164741516118,0.5804266333580017,-8.231221,-7.895578,-8.876752,0.1785714285714285
CC=C1C=C(C=NO)CC1O,G1,reinvent,5.679660260677339,7.969347858428961,4.566592156887054,8.66849613189697,-6.9,0.3645477294921875,0.6020233035087585,-7.406735,-7.284998,-8.674271,0.1142857142857142
CC=C1CC(C(CC)C2CCC3C(=CC=CC4CC(O)(C(C)CC)CC4O)CCC32C)CC(O)C1O,G1,reinvent,7.866310715675354,8.785694217681874,5.106156527996063,9.30579566955566,-13.4,-0.6755189895629883,0.5636023879051208,-8.728357,-7.333716,-7.994382,0.3103448275862069
CC=C1CC(C)(CCC(=O)O)CC1NC(=O)C(CCC)CCCCC(=O)O,G1,reinvent,6.348820328712463,7.976832580566412,4.657365590333939,7.08151912689209,-8.4,-0.4807548522949219,0.5866483449935913,-8.320522,-7.805153,-9.063973,0.1627906976744186
CC=C1CC(C)=CC2OC1CC(O)CC(O)C(C)(O)C1CCC(C)(O)C(O)CC1O2,G1,reinvent,6.650859713554382,8.011045694351191,5.003545939922334,9.24074459075928,-8.9,-0.046788215637207,0.5747553706169128,-8.21611,-7.202015,-9.379826,0.1573033707865168
CC=C1CC(CC)(CC)C(O)CC1O,G1,reinvent,5.6006489396095285,7.791818714141847,4.81066453456879,7.7608757019043,-6.5,1.5539331436157229,0.6040298342704773,-7.26689,-7.499625,-8.902295,0.1666666666666666
CC=C1CC(O)C(Br)(CC=CCC)C1,G1,reinvent,6.05675184726715,8.277208280563354,4.736283957958221,7.90953922271729,-7.6,1.259854793548584,0.6009542942047119,-7.824916,-7.38008,-9.324733,0.1690140845070422
CC=C1CC(O)C(SCCC)C1CC(C)(O)CCCC(=O)O,G1,reinvent,6.194551706314087,8.337541675567635,5.004891395568848,8.77098846435547,-7.5,-0.7503046989440918,0.5860852599143982,-7.824686,-7.867071,-9.586485,0.1951219512195122
CC=C1CC(O)CCC1CCC(C)(C)O,G1,reinvent,6.143046438694,7.944977760314939,4.807098686695099,7.90648937225342,-7.1,1.6975737810134888,0.5902642607688904,-7.666205,-7.216383,-8.906957,0.28125
CC=C1CC(c2ccc(F)cc2)c2ccc(C#CCCO)cc21,G1,reinvent,5.698826432228088,8.52610321044922,5.155848622322083,8.33803939819336,-9.6,0.4548530578613281,0.5964805483818054,-8.444674,-8.140872,-8.804461,0.0898876404494382
CC=C1CC2=CCC3(CC1O)SC(c1ccco1)C(=O)CC23,G1,reinvent,6.95569497346878,8.330421876907355,4.86883956193924,8.42936515808106,-9.7,-0.3891973495483398,0.589468240737915,-7.917393,-7.694053,-9.313948,0.1208791208791208
CC=C1CC2C(=CC=C3CC(O)CC(O)C3)CCCC12C,G1,reinvent,7.80196452140808,8.311094141006468,4.8888440132141096,9.03581809997559,-11.3,0.4281766414642334,0.586639940738678,-7.935633,-7.621876,-9.062654,0.4590163934426229
CC=C1CC2C(=CC=C3CC(O)CC(O)C3)CCCC12CCCc1cc(O)ccc1O,G1,reinvent,8.298965513706207,8.514394569396972,5.382027685642244,9.12215423583984,-12.6,-0.417938232421875,0.5724579095840454,-8.444403,-7.977276,-9.240263,0.358974358974359
CC=C1CC2C(=CC=C3CC(O)CC(O)C3)CCCC2(C)C1CCC(O)C1(C)OCCCO1,G1,reinvent,8.001382172107697,8.488633680343623,5.537801861763001,9.39313125610352,-11.3,0.0001463890075683,0.5781087875366211,-8.691129,-7.824294,-9.023759,0.4324324324324324
CC=C1CC2C(CCCCC3(C)CC3)=CCCCC2CC(O)C1O,G1,reinvent,7.348898828029633,8.389801979064945,5.32196718454361,6.10461711883545,-9.3,0.0102190971374511,0.5905811190605164,-8.278956,-7.322818,-9.236563,0.2048192771084337
CC=C1CC2C3CCC(=O)C=C3CCC2C(CCCC2CCC(O)C2)C1O,G1,reinvent,6.860941469669344,8.192497587203984,5.24230545759201,8.68772125244141,-10.8,0.2963438034057617,0.5776879191398621,-8.69915,-7.801283,-9.005856,0.1976744186046511
CC=C1CC2CCC1CC2O,G1,reinvent,5.656915724277496,7.774119281768807,4.580058097839356,6.82976722717285,-6.8,1.4009389877319336,0.6022589802742004,-7.976682,-7.511943,-9.158384,0.171875
CC=C1CCC(=CC=C2CCC(C(C)(C)O)CC2)CC1CC(=O)O,G1,reinvent,7.074256181716921,8.273571634292601,4.7910356521606445,8.92475318908691,-10.5,0.6799969673156738,0.5823149681091309,-7.134645,-7.511342,-9.02091,0.2266666666666666
CC=C1CCC(O)(CC)CC1=CCCC(C)=CC=CC=CC=CC=CC=C(C)C,G1,reinvent,6.695499658584593,8.192862987518327,5.100997030735018,7.30565452575684,-11.2,0.4953854084014892,0.5676975846290588,-6.897981,-7.52926,-9.267259,0.1219512195121951
CC=C1CCC(O)C1=CC=C1N=CC=C(C(O)(CC)c2ccc(C)c(C)c2)N1CC,G1,reinvent,6.852314591407776,8.46064939498902,5.960611343383791,8.87673187255859,-10.3,-1.2999143600463867,0.5838368535041809,-7.590504,-7.654043,-9.342429,0.1354166666666666
CC=C1CCC2(C)C(C1)OC1C=CCC=CC12CC,G1,reinvent,6.895193815231324,8.670327377319326,5.231387317180635,9.70529747009277,-8.7,1.0645817518234253,0.5911816954612732,-7.63505,-7.350463,-8.9978,0.1604938271604938
CC=C1CCC2=C(CCCn3c(C)ccc3C#CC(O)(CC)CC)C(=C2C)CCOC(CC)(CC)C1,G1,reinvent,6.358021378517151,8.932732772827146,6.8052912950515765,6.75920104980469,-10.2,-1.4645261764526367,0.5712757706642151,-7.919513,-7.436953,-8.788027,0.1188118811881188
CC=C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC12C,G1,reinvent,8.097298800945282,8.230999040603642,5.099276602268221,9.0511646270752,-10.5,1.0269583463668823,0.5932369828224182,-8.120511,-7.910048,-8.863846,0.4754098360655737
CC=C1CCC=C1CCC=C1CCCCC1=CC(=O)C=Cc1ccccc1,G1,reinvent,7.096639156341553,8.063066196441662,5.080070674419402,9.31693553924561,-10.0,0.6039330959320068,0.5806273818016052,-7.750741,-7.497773,-9.311103,0.1123595505617977
CC=C1CCC=CC2CCC(CCCCCOCC#CC(=O)O)CC12,G1,reinvent,6.673313558101654,8.319246959686291,5.191851556301117,6.133225440979,-9.4,0.6280217170715332,0.5852283239364624,-7.488884,-7.936143,-9.132929,0.1413043478260869
CC=C1CCCC(OC(C)C)C1=C1C=CC=C(C(CC)(CC)CCC)N1CC,G1,reinvent,6.587773203849793,8.324722909927358,5.732464373111723,7.53099632263184,-7.2,-1.0398118495941162,0.5896210074424744,-7.929305,-7.361334,-9.187385,0.1428571428571428
CC=C1CCN(C(C)(C)C)C1=Cc1cccc(CCC(C)(C)O)c1,G1,reinvent,6.604001879692078,8.262041473388674,5.069726288318634,9.13088035583496,-9.2,0.8084368705749512,0.5796310305595398,-7.055902,-7.599371,-8.664894,0.1566265060240964
CC=C1CN(C)CC(CC(C)(C)O)C1O,G1,reinvent,5.293483555316927,8.147919034957882,4.628984212875367,7.14743995666504,-7.9,1.941953182220459,0.5891823768615723,-8.232634,-7.042742,-8.602516,0.2028985507246377
CC=C1CN(CC(CCCN)C(=O)O)C(=O)CC1(CC)c1ccc(Br)cc1,G1,reinvent,5.815842390060425,8.43948822021485,5.639995038509368,7.88832092285156,-8.7,0.8244485855102539,0.59651118516922,-7.473917,-7.395196,-9.610791,0.1276595744680851
CC=CC#CCOc1ccc(S(C)(=O)=O)cc1C,G1,reinvent,5.999039232730864,7.793514060974125,4.947028696537019,4.79114532470703,-8.3,1.2610539197921753,0.5947763919830322,-7.449688,-7.171398,-9.508036,0.0470588235294117
CC=CC(=O)NC1CCC2(C)C3CCC(C(C)C(O)(CC)CC)CCCCC12CC3(C)O,G1,reinvent,7.60895085334778,8.999772500991824,5.952086985111237,9.08048629760742,-10.9,-0.4624509811401367,0.584807276725769,-8.403006,-7.411365,-9.85368,0.1868131868131868
CC=CC(=O)OCCCC(CC)CCCCC1OCCC(C)CC(O)CCC1O,G1,reinvent,6.751960396766661,8.083359432220464,4.75180733203888,6.76062393188477,-9.2,-0.3850975036621094,0.5700279474258423,-8.198175,-8.179364,-8.893123,0.1444444444444444
CC=CC(=O)Oc1c(C)cc(C)cc1C,G1,reinvent,5.391229450702669,7.788709449768078,4.59619492292404,4.67787218093872,-8.1,1.2918438911437988,0.6061235666275024,-7.809918,-7.624033,-8.674238,0.0547945205479452
CC=CC(C=C1CC=C(CO)CC1=O)(CC)CCC(CC)CCCC,G1,reinvent,7.119580864906311,8.511522579193116,5.532322049140928,8.14749050140381,-7.9,-0.0626330375671386,0.5825561881065369,-7.452761,-7.756187,-9.244515,0.1208791208791208
CC=CC(O)(CC)CCC(C)C1CCC2C(=CC=C3CC(O)C(CC)=C4CCCCC34)CCCC21C,G1,reinvent,8.48866182565689,9.131312942504897,6.396561324596403,9.20101165771484,-12.6,-0.4753541946411133,0.5631112456321716,-8.081603,-7.547092,-9.116397,0.4871794871794871
CC=CC=C(CC)CCC(CC)c1oc2ccccc2c1C,G1,reinvent,6.9404979944229135,8.48268380165101,5.031518280506136,6.6112174987793,-9.6,1.0907034873962402,0.5851330161094666,-7.514864,-7.656866,-8.500364,0.0930232558139534
CC=CC=C1C(=O)C2=CCCCCC3CCC(C(CC)C4=C(O)CC(O)(CC)C4)CC3=CC=C2CC1O,G1,reinvent,8.076766967773436,8.7733741760254,6.068043947219848,9.24784374237061,-11.6,-1.2799034118652344,0.5621551275253296,-8.173915,-7.4447,-8.200083,0.1320754716981132
CC=CC=C1C2=C(OC(C)(C)C(O)CC(C)(CC(C)(C)O)C2)N(CC)N1CC(C)(C)O,G1,reinvent,6.316777706146241,8.345616865158075,5.448087811470033,7.98646831512451,-6.4,0.2698702812194824,0.5883905291557312,-8.700861,-7.638606,-9.024064,0.1704545454545454
CC=CC=CC=C1CCC(O)CC1=CC=C1CCCC1O,G1,reinvent,7.566757917404175,8.37089262008667,4.960919737815855,9.20190048217773,-8.7,0.7476234436035156,0.5934059023857117,-7.415675,-7.500507,-8.88185,0.2222222222222222
CC=CC=CC=C1CCCC1CCCCC(CC(O)C#CCC#CC(O)CC(C)(C)C)OC(=O)C(C)(C)C,G1,reinvent,7.583733975887299,8.354964208602901,5.586430013179779,6.60553550720215,-9.7,-0.656886100769043,0.5684708952903748,-7.699002,-7.108328,-8.501409,0.1855670103092783
CC=CC=CC=CC=CC=CC=CC=C(C=C(CC)CC(C)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C)CCC=C(C)CCC=C(C)CCC=C(C)C,G1,reinvent,8.374685823917392,8.809013748168956,5.7677183747291565,8.20267105102539,-8.2,-1.429624080657959,0.5515246391296387,-7.719747,-7.526634,-8.317008,0.4939759036144578
CC=CC=CCC(O)(CC)CCC=C(C)CCC=C(C)C,G1,reinvent,6.425558745861055,8.265859222412113,4.731145918369292,7.23607540130615,-8.6,1.1664029359817505,0.5821588635444641,-7.616677,-7.371992,-8.170118,0.1012658227848101
CC=CCC1CC(=CC=C2CCCC3(C)C2CCC3C(CCCC(C)(C)O)CC(O)C(C)C)CC1O,G1,reinvent,8.784649014472961,8.594479227066037,5.766259610652924,9.32371139526367,-10.8,-0.7175617218017578,0.5691990852355957,-7.596612,-7.552225,-8.631732,0.589041095890411
CC=CCC1CC2(CCC1(O)CCC(C)(C)O)C(O)CCC1CC(O)(C(O)CC)CCC2C1=CC,G1,reinvent,8.074326038360596,8.428447628021237,5.346445381641388,9.46750640869141,-8.5,-1.1098699569702148,0.5743125081062317,-7.593065,-7.859726,-8.801456,0.2282608695652173
CC=CCC1CCCN1CC=CC(=O)N1CCC(CCNS(=O)(=O)c2ccccc2)CC1,G1,reinvent,6.948272407054903,8.621528387069699,5.413890719413756,7.6692533493042,-10.4,0.1456947326660156,0.5734866261482239,-8.056315,-8.147587,-9.325669,0.1111111111111111
CC=CCCOCC(CCC1CCC1)CC1CCC1NCCC=C1CC(O)CC1O,G1,reinvent,7.154539227485657,8.59826755523682,4.951769769191743,7.57314395904541,-9.5,-0.99670147895813,0.5752418041229248,-8.920933,-7.725661,-9.213261,0.1808510638297872
CC=CCOC1(C#CC(C)(O)c2ccc(OCC(O)C(C)(C)C)c(C)c2)CC(O)CC1O,G1,reinvent,7.767612576484679,8.861892747879029,5.702910661697388,8.91822719573975,-9.9,-0.6039717197418213,0.5796070098876953,-8.571686,-7.732025,-9.79219,0.1546391752577319
CC=CCOC=C(C(=O)CC)C1CCC=C(C)C2CCCC21C,G1,reinvent,6.75339651107788,8.377917146682744,5.219904422760012,8.73793888092041,-8.0,0.3797109127044678,0.5887663960456848,-7.164946,-7.304596,-8.837098,0.1724137931034483
CC=CCOc1ccc(C(O)(CC)CC)cc1C(CC)(CC)CO,G1,reinvent,6.45890599489212,8.732175207138063,5.063884735107423,7.51598167419434,-7.7,0.119816780090332,0.5888546109199524,-7.296648,-7.597766,-8.90163,0.0833333333333333
CC=CCn1nc(CCC(O)(CC)C(C)(C)O)cc1C(CC)CCCC(C)(C)O,G1,reinvent,7.249531030654909,8.751213979721074,5.321624755859375,8.6625337600708,-8.8,-0.146313190460205,0.569722056388855,-8.564083,-8.204344,-9.320318,0.1785714285714285
CC=Cc1ccc(C(CC)CC)c(C)c1,G1,reinvent,5.792427897453308,8.3728427886963,4.869194507598877,6.65496444702148,-8.1,1.2340757846832275,0.6015933752059937,-7.839657,-7.702068,-8.367864,0.0675675675675675
CCC#CC#CC#CCC#CC#CC=C1CC(=CCC(CC)CC)C(O)C(O)C1CC,G1,reinvent,6.573193907737733,8.608265781402583,5.819235980510713,6.376051902771,-7.3,0.1974139213562011,0.5766785144805908,-7.982109,-8.029541,-9.526244,0.1264367816091954
CCC#CC#CC#CCS(C)(=O)=O,G1,reinvent,5.111722707748414,7.99009232521057,4.728735327720642,5.32384586334229,-6.7,0.6680238246917725,0.5895023345947266,-7.752347,-6.898808,-8.470033,0.0289855072463768
CCC#CC#CCCOc1cc(C(=O)NS(=O)(=O)CC)c(C)cc1C,G1,reinvent,5.773579478263857,8.5350025177002,5.930102229118347,5.72666358947754,-8.7,0.0436487197875976,0.5898816585540771,-7.566728,-7.514297,-10.219512,0.0439560439560439
CCC#CC#CCCOc1cc(C(CC)(CC)c2ccc(C(=O)NCC(=O)OC)n2CC)cc(C)c1C,G1,reinvent,5.899245977401734,8.776731395721432,6.26330178976059,5.97597408294678,-9.2,-1.7548174858093262,0.5805400609970093,-8.278162,-7.471575,-8.815281,0.0566037735849056
CCC#CC=C(CC)C1C(=O)CC(C)(CCCC)CCC1CCCC,G1,reinvent,6.198358416557313,8.258962297439574,5.847638607025145,6.51426982879639,-8.2,0.0478465557098388,0.5866596698760986,-7.968789,-7.26163,-9.776596,0.1529411764705882
CCC#CC=C(CC)C1CCC2C(=CC=C(CCCCCC(C)(C)O)CCC2O)CC1O,G1,reinvent,8.153233468532562,8.724170780181883,6.167794704437255,8.31829071044922,-11.0,-0.0395183563232421,0.5749761462211609,-7.887801,-7.532385,-9.398694,0.2386363636363636
CCC#CCCC(CC)(CC)NC(=O)c1ccc(CCC(O)C(CCC(=O)O)c2ccc(CCC(=O)O)c(C)c2)n1CC,G1,reinvent,7.580857455730438,8.584924125671387,6.610137641429905,6.66148567199707,-9.9,-1.6848702430725098,0.5719214677810669,-8.995077,-7.380926,-8.473046,0.074074074074074
CCC#CCCNC(=O)c1cn(CC)c(C)c1CC,G1,reinvent,5.525007367134095,8.515452766418468,5.033395767211914,6.61621284484863,-8.4,0.150597333908081,0.6009783148765564,-7.248219,-7.425653,-8.661962,0.0588235294117647
CCC#Cc1cc(C(=O)OCC)c(C)n1CC(CC)CCC,G1,reinvent,5.427252292633056,8.200684070587155,4.776931881904602,5.75301265716553,-7.6,0.9814183712005616,0.5853303074836731,-7.535662,-7.951666,-8.734352,0.0674157303370786
CCC#Cc1cccc(C(=O)NCCCC(=O)Nc2ccc(C(=O)OCC)cc2)c1,G1,reinvent,5.489925205707552,8.33806715011597,4.753455698490145,7.17304420471191,-9.7,0.4770140647888183,0.5741022229194641,-8.847463,-8.083689,-9.333242,0.0612244897959183
CCC(=C(CC)C(F)F)c1ccc(OCC(O)C(C)(C)C)cc1,G1,reinvent,6.8615983724594125,8.653608655929567,5.281366348266602,9.17246913909912,-9.4,0.1010282039642334,0.5901632308959961,-7.64951,-7.565441,-9.102389,0.0875
CCC(=C(CC)c1ccc(C(=CC(=O)O)C(=O)O)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G1,reinvent,7.637137949466706,8.701958179473875,5.106552958488465,9.0261754989624,-9.5,-0.6390383243560791,0.5771250128746033,-8.378489,-7.733277,-9.406067,0.086021505376344
CCC(=C(CC)c1ccc(O)cc1CC)c1ccc(OCCCOCC(O)(CC)CC)c(C)c1,G1,reinvent,6.811066865921022,9.2807569026947,5.554188191890717,7.28095722198486,-8.4,-0.7153530120849609,0.574029803276062,-8.298973,-7.386741,-8.386274,0.0842105263157894
CCC(=C(CC)c1ccc(OCC(O)C(=O)O)c(C)c1)c1ccc(OCCCN(C)C)c(C)c1,G1,reinvent,5.779852390289307,8.729271125793469,5.20989102125168,8.06553936004639,-9.3,-0.4222278594970703,0.5747255086898804,-8.730282,-7.545438,-9.378455,0.0659340659340659
CCC(=C(CC)c1ccc(OCC(O)C(C)O)c(C)c1)c1ccc(OCCC#CC#CC#CC(C)(C)O)c(C)c1,G1,reinvent,7.68197453022003,8.691563224792475,6.448563933372498,6.23930072784424,-8.5,-0.842719554901123,0.578935444355011,-7.954498,-7.642507,-8.333898,0.1182795698924731
CCC(=C(CC)c1ccc(OCC(O)CO)c(C)c1C)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G1,reinvent,7.184187710285187,8.85161700248717,5.599849045276644,7.82749557495117,-8.8,-0.3548362255096435,0.5716552138328552,-8.424721,-7.396849,-9.335451,0.075268817204301
CCC(=C(CC)c1ccc(OCCC#CC#CCO)c(C)c1)c1ccc(OCC(=CC#CC(C)(C)C)C(=O)O)cc1,G1,reinvent,7.035166382789612,8.744628429412842,5.921805739402771,6.34418296813965,-9.0,-1.716836929321289,0.5669222474098206,-8.83531,-7.747691,-8.661726,0.0857142857142857
CCC(=C(c1ccc(C=CCCOCCCOCCC(O)CC(O)CC(=O)CC(=O)C(=O)O)cc1)c1cccc(OCC(O)C(O)CCCC(=O)O)c1)c1ccccc1,G1,reinvent,6.433131814002991,8.693880319595344,5.687870025634765,6.84222984313965,-7.5,-2.8158693313598637,0.5558636784553528,-8.284559,-7.703431,-8.475828,0.0826446280991735
CCC(=C(c1ccc(OC(C)(C)C)cc1)c1ccc(OCCC(O)(CC)CC)c(C)c1)c1cccc(OC(C)C)c1,G1,reinvent,7.414989531040192,8.975354099273689,5.615337133407593,7.88631820678711,-9.6,-0.9511733055114746,0.5711046457290649,-7.811439,-7.027905,-8.82519,0.1122448979591836
CCC(=C(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(C(O)C(O)CC(=O)C(=O)O)c(C)c1)c1ccc(OCC(O)CCCC(=O)O)c(C)c1,G1,reinvent,7.308965504169465,8.927355194091799,5.783857226371765,7.97066402435303,-6.2,-2.346531867980957,0.5708938241004944,-8.506877,-7.192702,-8.330919,0.0961538461538461
CCC(=C(c1ccc(OCC(O)C(CC)CC)cc1)c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(NCC(O)C(=O)O)c(C)c1,G1,reinvent,7.365554690361023,9.071761226654058,5.838270068168641,8.94620037078857,-5.8,-1.5750813484191897,0.5623375177383423,-8.526492,-7.905511,-8.845063,0.0642201834862385
CCC(=C(c1ccc(OCCCO)c(C)c1)c1ccc(OCC(O)C(O)CCCC(=O)O)c(C)c1)c1ccc(OCCCO)c(C)c1,G1,reinvent,5.813221216201784,8.58156056404114,5.046385467052459,7.37834739685059,-6.2,-2.2272605895996094,0.5599379539489746,-8.254158,-7.735843,-8.542837,0.086021505376344
CCC(=C(c1cccc(OCC(O)C(C)(C)O)c1)c1ccc(O)c(CC)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G1,reinvent,7.51951777935028,9.263759374618534,5.405640542507173,8.90527057647705,-9.0,-0.4036283493041992,0.5733097195625305,-8.229912,-7.858414,-8.749192,0.0784313725490196
CCC(=C(c1cccc(OCCCO)c1)c1ccc(OCCC(=O)O)c(C)c1)C1CCC(C)CC1,G1,reinvent,5.945381879806519,8.976540279388436,5.439326524734496,7.99055480957031,-8.9,-0.5778827667236328,0.5771945714950562,-8.755071,-7.832391,-8.975787,0.08
CCC(=C(c1ccccc1)C(O)(CC)c1ccc(O)c(C)c1)c1ccccc1O,G1,reinvent,5.829299807548524,9.409618568420418,4.969893455505373,8.82491397857666,-9.3,0.4689626693725586,0.580863893032074,-8.931281,-7.768289,-9.698966,0.0697674418604651
CCC(=C(c1ccccc1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(O)CCC(=O)O)c(C)c1,G1,reinvent,6.580347418785096,8.74969825744628,5.357082426548005,8.30167293548584,-9.7,-1.2203645706176758,0.5670558214187622,-8.996343,-7.51333,-8.047698,0.0816326530612244
CCC(=C1CCC=C1CCCCC(O)C(=O)O)c1ccc(OCCCOc2cc(C)cc(C)c2)cc1,G1,reinvent,7.007363379001617,8.767001152038587,5.685306370258331,6.18489265441895,-9.7,-0.2873482704162597,0.5726547241210938,-8.962672,-7.513591,-8.899422,0.0927835051546391
CCC(=C1CCN(CC)CC1)c1ccc(C)c(C)c1,G1,reinvent,5.360651612281799,8.65339360237123,5.023762881755831,5.87522125244141,-8.6,1.2536929845809937,0.5983121991157532,-7.311245,-7.371592,-9.249809,0.0769230769230769
CCC(=CC#CCC#CC=CCCCCC(C)(C)O)C(O)CC,G1,reinvent,6.382953345775604,8.075635385513305,5.341180503368379,7.14603233337402,-8.1,-0.4729242324829101,0.5756397843360901,-7.797155,-7.88947,-8.850965,0.1794871794871795
