fold,modality,test_ef_0.5,test_hits_0.5,test_ef_1,test_hits_1,test_ef_5,test_hits_5,test_ef_10,test_hits_10,test_ef_20,test_hits_20,test_ef_30,test_hits_30,test_auroc,test_auprc,test_bedroc
3,Vina,0.0,0,0.0,0,1.6457828032658082,6,1.6447573934195365,12,1.9867962440753744,29,1.7810807044684778,39,0.7266225241606954,0.00828986892461084,0.08248236527461084
3,Boltz_affinity,0.0,0,1.3749143835616437,1,4.9373484097974245,18,4.797209064140315,35,3.836572057524861,56,3.0141365767928088,66,0.8516878638671851,0.019059810024440245,0.23066445857159568
3,Boltz_confidence,16.498972602739727,6,13.749143835616438,10,11.246182488983022,41,10.005607476635515,73,5.001245717844908,73,3.333817728876894,73,0.9572699742411597,0.05458250436025588,0.49181251302466517
3,TankBind,2.7498287671232875,1,1.3749143835616437,1,0.5485942677552693,2,0.27412623223658944,2,0.20553064593883183,3,0.22834368006006125,5,0.3158877031100843,0.003757348542676663,0.025614481597586978
3,DrugBAN,5.499657534246575,2,5.499657534246575,4,1.9200799371434427,7,1.6447573934195365,12,1.2331838756329911,18,1.3243933443483553,29,0.5691975341437456,0.007880777268769772,0.09968600514659534
3,MolTrans,0.0,0,0.0,0,0.27429713387763466,1,0.41118934835488413,3,0.5480817225035516,8,0.4566873601201225,10,0.25775421644623975,0.0029228359372554524,0.021393039375179744
3,UniMol_sim,24.74845890410959,9,24.74845890410959,18,14.263450961637004,52,7.53847138650621,55,3.836572057524861,56,2.557449216672686,56,0.794641372845075,0.08329839460988397,0.5684490855902335
4,GraphDTA_Kd,5.499657534246575,2,2.7498287671232875,2,1.0971885355105386,4,0.8223786967097683,6,1.0276532296941592,15,0.9590434562522573,21,0.4979691133851709,0.018635787617318544,0.05315228315759436
4,GraphDTA_Ki,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.045668736012012254,1,0.04921857995609172,0.0023414144955463453,9.834180552759914e-05
4,GraphDTA_IC50,16.498972602739727,6,12.374229452054795,9,6.034536945307963,22,3.426577902957368,25,1.9182860287624306,28,1.4157308163723799,31,0.5874455216807857,0.036457316518897775,0.2476148123731899
4,MLTLE_pKd,8.249486301369863,3,5.499657534246575,4,2.1943770710210773,8,1.918883625656126,14,1.7127553828235986,25,1.5984057604204287,35,0.655595049778145,0.01120688923991754,0.12483419598155907
4,Vina,0.0,0,1.3749143835616437,1,1.0971885355105386,4,1.3706311611829471,10,1.5072247368847669,22,1.5527370244084164,34,0.691006599953041,0.007173243859834444,0.06564214358012453
4,Boltz_affinity,0.0,0,0.0,0,4.3887541420421545,16,4.386019715785431,32,3.5625311962730852,52,2.8314616327447597,62,0.8166700657595944,0.01591687541773457,0.18873829799554193
4,Boltz_confidence,13.749143835616438,5,17.87388698630137,13,13.440559560004099,49,10.005607476635515,73,5.001245717844908,73,3.333817728876894,73,0.9633707747703898,0.07186066502672302,0.5506803510103332
