source,smiles,meta_score,pval,pval_weighted,pval_unweighted,selected,pu_label
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.8104173661012486,0.000366568914956,0.0090960807580968,0.000366568914956,False,1
G2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)(CC)CC)CC(O)CC1O,0.8101637429911053,0.000366568914956,0.0077948859113223,0.000366568914956,True,-1
initial_370,CCC(O)(CC)CS[C@@H](C)C1=CC[C@H]2/C(=C/C=C3C[C@@H](O)C(=CCO)[C@H](O)C3)CCC[C@]12C,0.8099186723497875,0.000366568914956,0.0006419941252099,0.000366568914956,False,1
G2,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCCC(C)(C)O)CC1O,0.8094477176333803,0.000366568914956,0.0047808775720831,0.000366568914956,True,-1
initial_370,CC(CCCCNS(=O)(=O)C(F)(F)F)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.8092361487668922,0.000366568914956,0.0009231302192768,0.000366568914956,False,1
G2,CC(CCCCNS(=O)(=O)C(F)(F)F)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.8089859742918626,0.000366568914956,0.0010095935671456,0.000366568914956,True,-1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)[C@H](CCn2ncnn2)[C@@H]1O,0.8086199000604244,0.000366568914956,0.006152037111435,0.000366568914956,False,1
initial_370,CCC(C)C(NC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC)C(=O)OC,0.8081910979340048,0.000366568914956,0.0047417127768552,0.000366568914956,False,1
G3,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCC)CC(O)CC1O,0.8081314893435224,0.000366568914956,0.0077303317411352,0.000366568914956,True,-1
initial_370,C=C1[C@H](O)CC(=C/C=C2\CCC[C@]3(C)[C@@H]([C@@H](C)/C=C/C[C@@H](O)[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)CC[C@@H]23)C[C@H]1O,0.8076838902007103,0.000366568914956,0.0007629730017847,0.000366568914956,False,1
initial_370,C=C1/C(=C\C=C(/CCCCCC(C)(C)O)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O,0.8073798340698918,0.000366568914956,0.0014546881869609,0.000366568914956,False,1
G3,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC,0.8069789977449522,0.000366568914956,0.0016067485026552,0.000366568914956,True,-1
initial_370,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@@](C)(O)CC(=O)NC(C)C,0.80693526101339,0.000366568914956,0.0052542458998289,0.000366568914956,False,1
G2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCC)CCCC)CC(O)CC1O,0.806919948584635,0.000366568914956,0.0090960807580968,0.000366568914956,True,-1
G2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)(C)O)CC(O)CC1O,0.8068935388783381,0.000366568914956,0.0067740579060487,0.000366568914956,True,-1
initial_370,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)[C@@H](CCCC)C[C@@H](O)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.8059364181597732,0.000366568914956,0.0014616361704862,0.000366568914956,False,1
initial_370,CCC(O)(CC)CS[C@H](C)C1=CC[C@H]2/C(=C/C=C3C[C@@H](O)C(OCCO)[C@H](O)C3)CCC[C@]12C,0.8052985086565682,0.000366568914956,0.0017307757678774,0.000366568914956,False,1
G2,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CCC(O)C1O,0.8052047780842182,0.000366568914956,0.0059971419452853,0.000366568914956,True,-1
